Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,ChurnLabel,CLTV,Churn,TenureGroup,SpendingGroup
Male,70,No,Yes,No,No,0,Q3,No,0,15,Offer D,Yes,46.38,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.65,1146.65,0.0,0,695.7,1842.35,3,Yes,2099,1,12-24 Months,Medium
Male,69,No,Yes,No,No,0,Q3,No,0,1,,Yes,11.34,Yes,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,74.7,0.0,0,11.34,86.04,1,Yes,3348,1,0-12 Months,Medium
Female,76,No,Yes,No,No,0,Q3,No,0,1,,No,0.0,No,Yes,DSL,26,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,25.8,25.8,0.0,20,0.0,45.8,1,Yes,3884,1,0-12 Months,Low
Male,71,No,Yes,No,No,0,Q3,No,0,10,Offer D,Yes,41.37,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,898.35,0.0,0,413.7,1312.05,1,Yes,5353,1,0-12 Months,High
Female,76,No,Yes,No,No,0,Q3,No,0,3,,Yes,30.14,No,Yes,DSL,6,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.0,127.1,0.0,10,90.42,227.52,3,Yes,4145,1,0-12 Months,Low
Male,77,No,Yes,Yes,No,0,Q3,Yes,1,12,Offer D,Yes,6.97,No,Yes,Fiber Optic,19,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,950.2,0.0,0,83.64,1033.84,2,Yes,5374,1,0-12 Months,Medium
Male,74,No,Yes,No,No,0,Q3,No,0,2,,Yes,6.51,No,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0.0,0,13.02,178.42,2,Yes,2803,1,0-12 Months,Medium
Male,77,No,Yes,No,No,0,Q3,No,0,1,,Yes,49.6,Yes,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,88.8,88.8,0.0,10,49.6,148.4,1,Yes,3106,1,0-12 Months,High
Male,76,No,Yes,Yes,No,0,Q3,Yes,1,13,Offer D,Yes,1.47,No,Yes,Fiber Optic,5,No,Yes,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.05,1169.35,0.0,0,19.11,1188.46,1,Yes,3861,1,12-24 Months,High
Female,77,No,Yes,No,No,0,Q3,No,0,23,Offer D,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,2293.6,0.0,0,716.91,3010.51,2,Yes,2740,1,12-24 Months,High
Female,80,No,Yes,Yes,No,0,Q3,Yes,1,17,Offer D,Yes,36.82,Yes,Yes,Fiber Optic,6,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.35,1463.45,0.0,0,625.94,2089.39,1,Yes,3209,1,12-24 Months,High
Male,68,No,Yes,No,No,0,Q3,No,0,17,,Yes,40.93,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,770.6,0.0,0,695.81,1466.41,1,Yes,3797,1,12-24 Months,Low
Female,79,No,Yes,No,No,0,Q3,No,0,42,,Yes,9.53,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.65,3541.35,0.0,0,400.26,3941.61,2,Yes,4871,1,24-48 Months,High
Male,65,No,Yes,No,No,0,Q3,No,0,1,,Yes,42.3,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.1,79.1,0.0,0,42.3,121.4,3,Yes,5001,1,0-12 Months,Medium
Male,68,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,39.78,No,Yes,Cable,12,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,50.15,50.15,0.0,0,39.78,89.93,2,Yes,3438,1,0-12 Months,Low
Female,72,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,34.51,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0.0,0,34.51,104.11,1,Yes,3438,1,0-12 Months,Medium
Female,66,No,Yes,No,No,0,Q3,No,0,41,,Yes,27.95,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.2,4689.5,0.0,0,1145.95,5835.45,1,Yes,3380,1,24-48 Months,High
Male,68,No,Yes,No,No,0,Q3,No,0,13,,Yes,26.11,No,Yes,Fiber Optic,4,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.5,1201.15,29.84,140,339.43,1650.74,1,Yes,5394,1,12-24 Months,High
Male,69,No,Yes,Yes,No,0,Q3,Yes,1,32,,Yes,5.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,2642.05,49.57,0,191.68,2784.16,1,Yes,4584,1,24-48 Months,High
Male,76,No,Yes,Yes,No,0,Q3,Yes,1,32,,Yes,49.6,Yes,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.3,2661.1,0.0,0,1587.2,4248.3,1,Yes,2712,1,24-48 Months,High
Male,70,No,Yes,Yes,No,0,Q3,Yes,1,57,,No,0.0,No,Yes,Cable,3,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2572.95,12.07,0,0.0,2560.88,2,Yes,5172,1,48+ Months,Low
Male,71,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.1,45.1,0.0,0,15.28,60.38,2,Yes,4499,1,0-12 Months,Low
Male,75,No,Yes,No,No,0,Q3,No,0,1,Offer E,No,0.0,No,Yes,DSL,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.3,43.3,0.0,0,0.0,43.3,3,Yes,4972,1,0-12 Months,Low
Female,67,No,Yes,No,No,0,Q3,No,0,38,,Yes,26.1,No,Yes,DSL,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,57.15,2250.65,0.0,0,991.8,3242.45,1,Yes,3110,1,24-48 Months,Medium
Female,65,No,Yes,Yes,No,0,Q3,Yes,1,35,,Yes,15.98,Yes,Yes,Cable,22,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3,4212.65,1,Yes,4745,1,24-48 Months,High
Female,80,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,15.24,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.1,45.1,0.0,0,15.24,60.34,1,Yes,2740,1,0-12 Months,Low
Male,71,No,Yes,Yes,No,0,Q3,Yes,1,30,,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0.0,0,139.5,1667.0,3,Yes,4795,1,24-48 Months,Low
Female,70,No,Yes,No,No,0,Q3,No,0,5,Offer E,Yes,12.27,No,Yes,Fiber Optic,20,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.95,378.4,0.0,0,61.35,439.75,3,Yes,4054,1,0-12 Months,Medium
Male,73,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,30.17,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,93.55,0.0,0,30.17,123.72,1,Yes,5536,1,0-12 Months,High
Male,78,No,Yes,Yes,No,0,Q3,Yes,1,58,,Yes,49.38,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,108.85,6287.25,0.0,0,2864.04,9151.29,1,Yes,4739,1,48+ Months,High
Female,76,No,Yes,No,No,0,Q3,No,0,16,,Yes,17.51,Yes,Yes,Fiber Optic,7,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,1350.15,0.0,0,280.16,1630.31,2,Yes,5136,1,12-24 Months,High
Female,73,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.95,69.95,0.0,10,22.5,102.45,2,Yes,3208,1,0-12 Months,Medium
Female,68,No,Yes,Yes,No,0,Q3,Yes,1,5,Offer E,Yes,47.28,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.0,371.65,40.64,10,236.4,577.41,1,Yes,4287,1,0-12 Months,Medium
Male,79,No,Yes,No,No,0,Q3,No,0,21,,Yes,42.27,No,Yes,Fiber Optic,7,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,2030.3,10.2,0,887.67,2907.77,1,Yes,4317,1,12-24 Months,High
Female,67,No,Yes,No,No,0,Q3,No,0,43,,Yes,31.83,No,Yes,Fiber Optic,10,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,108.15,4600.7,0.0,0,1368.69,5969.39,1,Yes,2833,1,24-48 Months,High
Female,69,No,Yes,Yes,No,0,Q3,Yes,1,32,,Yes,33.74,Yes,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.2,2931.0,17.88,0,1079.68,3992.8,3,Yes,5247,1,24-48 Months,High
Female,72,No,Yes,No,No,0,Q3,No,0,1,Offer E,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.55,70.55,0.0,0,18.2,88.75,3,Yes,2146,1,0-12 Months,Medium
Male,75,No,Yes,Yes,No,0,Q3,Yes,1,29,,Yes,25.78,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22,3,Yes,5137,1,24-48 Months,High
Male,67,No,Yes,Yes,No,0,Q3,Yes,1,13,,Yes,31.7,Yes,Yes,Cable,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,1233.65,48.09,0,412.1,1597.66,1,Yes,2982,1,12-24 Months,High
Male,72,No,Yes,Yes,No,0,Q3,Yes,1,7,,Yes,8.92,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,527.9,32.46,0,62.44,557.88,3,Yes,4969,1,0-12 Months,Medium
Female,68,No,Yes,No,No,0,Q3,No,0,2,,Yes,21.57,Yes,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,179.25,0.0,0,43.14,222.39,1,Yes,3685,1,0-12 Months,High
Female,68,No,Yes,No,No,0,Q3,No,0,1,,Yes,43.61,No,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.3,91.3,0.0,0,43.61,134.91,3,Yes,2371,1,0-12 Months,High
Male,75,No,Yes,Yes,No,0,Q3,Yes,1,7,,Yes,16.05,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.1,467.55,20.23,0,112.35,559.67,2,Yes,3669,1,0-12 Months,Medium
Male,74,No,Yes,Yes,No,0,Q3,Yes,1,57,,Yes,49.91,Yes,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,5427.05,12.59,0,2844.87,8259.33,2,Yes,6259,1,48+ Months,High
Female,78,No,Yes,Yes,No,0,Q3,Yes,4,1,,Yes,17.35,Yes,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,100.8,0.0,0,17.35,118.15,1,Yes,3128,1,0-12 Months,High
Male,66,No,Yes,Yes,No,0,Q3,Yes,2,17,,Yes,1.05,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.45,1233.4,0.0,0,17.85,1251.25,1,Yes,3266,1,12-24 Months,Medium
Female,73,No,Yes,No,No,0,Q3,No,0,3,,Yes,18.38,No,Yes,Fiber Optic,20,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,220.95,0.0,0,55.14,276.09,2,Yes,3561,1,0-12 Months,High
Male,79,No,Yes,Yes,No,0,Q3,Yes,1,66,Offer A,Yes,28.86,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,99.5,6822.15,0.0,0,1904.76,8726.91,1,Yes,4479,1,48+ Months,High
Male,69,No,Yes,Yes,No,0,Q3,Yes,1,69,Offer A,Yes,48.88,Yes,Yes,Fiber Optic,4,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,108.4,7318.2,0.0,0,3372.72,10690.92,3,Yes,4708,1,48+ Months,High
Female,65,No,Yes,Yes,No,0,Q3,Yes,2,15,,Yes,44.13,Yes,Yes,Fiber Optic,3,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0.0,110,661.95,2030.25,3,Yes,2596,1,12-24 Months,Medium
Female,68,No,Yes,No,No,0,Q3,No,0,56,,Yes,34.58,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.75,5510.65,0.0,0,1936.48,7447.13,3,Yes,5605,1,48+ Months,High
Female,79,No,Yes,No,No,0,Q3,No,0,21,,Yes,21.15,Yes,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.25,1973.75,0.0,0,444.15,2417.9,2,Yes,4819,1,12-24 Months,High
Female,80,No,Yes,No,No,0,Q3,No,0,1,,Yes,47.97,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,70.15,0.0,0,47.97,118.12,2,Yes,2825,1,0-12 Months,Medium
Male,77,No,Yes,Yes,No,0,Q3,Yes,3,32,,Yes,7.92,Yes,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,106.35,3520.75,0.0,0,253.44,3774.19,2,Yes,4113,1,24-48 Months,High
Female,65,No,Yes,Yes,No,0,Q3,Yes,1,40,,Yes,49.5,Yes,Yes,Fiber Optic,20,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.55,3640.45,0.0,0,1980.0,5620.45,1,Yes,5676,1,24-48 Months,High
Male,66,No,Yes,No,No,0,Q3,No,0,2,,No,0.0,No,Yes,DSL,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.45,47.5,0.0,0,0.0,47.5,3,Yes,5573,1,0-12 Months,Low
Male,75,No,Yes,No,No,0,Q3,No,0,7,,Yes,39.51,Yes,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,84.8,546.95,0.0,0,276.57,823.52,3,Yes,2015,1,0-12 Months,High
Female,74,No,Yes,No,No,0,Q3,No,0,31,,Yes,39.36,Yes,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.95,3186.65,0.0,0,1220.16,4406.81,3,Yes,5362,1,24-48 Months,High
Female,80,No,Yes,No,No,0,Q3,No,0,14,,Yes,29.96,Yes,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,1531.4,0.0,0,419.44,1950.84,1,Yes,2292,1,12-24 Months,High
Male,74,No,Yes,No,No,0,Q3,No,0,15,,Yes,23.53,Yes,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.2,1133.9,43.31,0,352.95,1443.54,1,Yes,4553,1,12-24 Months,Medium
Male,70,No,Yes,Yes,No,0,Q3,No,0,59,,Yes,10.78,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,5574.75,8.13,0,636.02,6202.64,2,Yes,5390,1,48+ Months,High
Male,76,No,Yes,Yes,No,0,Q3,Yes,3,46,,Yes,49.11,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.7,4541.2,46.64,0,2259.06,6753.62,1,Yes,5712,1,24-48 Months,High
Female,72,No,Yes,No,No,0,Q3,No,0,25,,Yes,36.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.7,2187.55,23.33,0,909.0,3073.22,3,Yes,4078,1,24-48 Months,High
Female,66,No,Yes,No,No,0,Q3,No,0,16,,Yes,32.11,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.4,1581.2,47.2,0,513.76,2047.76,3,Yes,2688,1,12-24 Months,High
Male,75,No,Yes,No,No,0,Q3,No,0,1,,Yes,41.2,No,Yes,Fiber Optic,15,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.5,69.5,0.0,80,41.2,190.7,2,Yes,3273,1,0-12 Months,Medium
Male,65,No,Yes,Yes,No,0,Q3,Yes,1,36,,Yes,24.54,Yes,Yes,Fiber Optic,5,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.25,3132.75,0.0,0,883.44,4016.19,2,Yes,3041,1,24-48 Months,High
Male,79,No,Yes,No,No,0,Q3,No,0,45,,Yes,10.67,No,Yes,DSL,17,Yes,No,Yes,No,No,Yes,No,Yes,One Year,No,Credit Card,62.7,2791.5,0.0,0,480.15,3271.65,1,Yes,2654,1,24-48 Months,Medium
Male,73,No,Yes,No,No,0,Q3,No,0,25,Offer C,Yes,46.34,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,105.95,2655.25,0.0,0,1158.5,3813.75,2,Yes,4283,1,24-48 Months,High
Male,79,No,Yes,No,No,0,Q3,No,0,39,Offer C,Yes,41.93,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.65,3759.05,0.0,150,1635.27,5544.32,1,Yes,4892,1,24-48 Months,High
Female,70,No,Yes,Yes,No,0,Q3,Yes,1,31,Offer C,Yes,47.95,No,Yes,Fiber Optic,21,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,2911.3,0.0,0,1486.45,4397.75,2,Yes,4050,1,24-48 Months,High
Male,71,No,Yes,No,No,0,Q3,No,0,3,,Yes,30.25,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.05,231.8,0.0,0,90.75,322.55,1,Yes,2930,1,0-12 Months,Medium
Male,69,No,Yes,No,No,0,Q3,No,0,1,,Yes,33.84,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84,103.59,1,Yes,5057,1,0-12 Months,Medium
Female,70,No,Yes,No,No,0,Q3,No,0,33,Offer C,Yes,17.24,Yes,Yes,Fiber Optic,25,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,110.45,3655.45,0.0,70,568.92,4294.37,1,Yes,3401,1,24-48 Months,High
Male,71,No,Yes,Yes,No,0,Q3,Yes,1,7,,Yes,42.92,Yes,Yes,Fiber Optic,2,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,665.45,0.0,0,300.44,965.89,2,Yes,2487,1,0-12 Months,High
Male,67,No,Yes,No,No,0,Q3,No,0,19,,Yes,16.78,Yes,Yes,Fiber Optic,15,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,1471.75,0.0,0,318.82,1790.57,3,Yes,3715,1,12-24 Months,Medium
Male,67,No,Yes,Yes,No,0,Q3,Yes,2,8,,Yes,26.99,No,Yes,Fiber Optic,2,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,80.45,583.45,0.0,0,215.92,799.37,1,Yes,3443,1,0-12 Months,Medium
Female,69,No,Yes,No,No,0,Q3,No,0,13,Offer D,Yes,7.22,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.8,1308.1,0.0,0,93.86,1401.96,1,Yes,3269,1,12-24 Months,High
Male,75,No,Yes,No,No,0,Q3,No,0,10,Offer D,Yes,7.51,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,793.55,0.0,0,75.1,868.65,1,Yes,3856,1,0-12 Months,Medium
Male,67,No,Yes,No,No,0,Q3,No,0,5,,Yes,45.72,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,477.7,0.0,0,228.6,706.3,2,Yes,2718,1,0-12 Months,High
Male,66,No,Yes,Yes,No,0,Q3,No,0,1,,Yes,38.78,Yes,Yes,Fiber Optic,23,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.05,86.05,0.0,0,38.78,124.83,1,Yes,4843,1,0-12 Months,High
Female,67,No,Yes,No,No,0,Q3,No,0,10,Offer D,No,0.0,No,Yes,DSL,4,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,329.8,0.0,0,0.0,329.8,1,Yes,3244,1,0-12 Months,Low
Male,71,No,Yes,Yes,No,0,Q3,Yes,1,53,,Yes,21.67,Yes,Yes,Cable,6,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,60.05,3229.65,0.0,100,1148.51,4478.16,1,Yes,5271,1,48+ Months,Medium
Male,74,No,Yes,Yes,No,0,Q3,Yes,1,16,Offer D,Yes,26.12,No,Yes,Fiber Optic,8,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,1178.25,0.0,0,417.92,1596.17,1,Yes,2076,1,12-24 Months,Medium
Female,70,No,Yes,No,No,0,Q3,No,0,9,,Yes,17.56,Yes,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.55,622.9,33.25,0,158.04,747.69,1,Yes,3145,1,0-12 Months,Medium
Male,76,No,Yes,Yes,No,0,Q3,Yes,1,32,Offer C,Yes,43.51,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.9,3351.55,33.73,0,1392.32,4710.14,1,Yes,3966,1,24-48 Months,High
Male,67,No,Yes,Yes,No,0,Q3,Yes,1,1,,Yes,17.36,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,30,17.36,121.76,3,Yes,5429,1,0-12 Months,Medium
Male,80,No,Yes,No,No,0,Q3,No,0,8,,Yes,14.89,No,Yes,Fiber Optic,20,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.7,560.85,0.0,0,119.12,679.97,1,Yes,3068,1,0-12 Months,Medium
Female,67,No,Yes,Yes,No,0,Q3,Yes,1,12,Offer D,Yes,30.63,Yes,Yes,Fiber Optic,27,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.1,1060.2,49.06,0,367.56,1378.7,3,Yes,2709,1,0-12 Months,High
Female,68,No,Yes,Yes,No,0,Q3,Yes,1,4,,Yes,18.91,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.6,347.65,25.79,0,75.64,397.5,1,Yes,4708,1,0-12 Months,High
Male,69,No,Yes,Yes,No,0,Q3,Yes,1,70,,Yes,17.45,Yes,Yes,Fiber Optic,20,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,102.95,7101.5,15.24,0,1221.5,8307.76,1,Yes,5005,1,48+ Months,High
Female,80,No,Yes,No,No,0,Q3,No,0,1,,Yes,28.64,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.0,71.0,0.0,0,28.64,99.64,3,Yes,5345,1,0-12 Months,Medium
Female,73,No,Yes,Yes,No,0,Q3,Yes,1,47,,Yes,26.95,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,3309.25,26.99,0,1266.65,4548.91,3,Yes,4457,1,24-48 Months,Medium
Female,73,No,Yes,Yes,No,0,Q3,Yes,1,1,,Yes,37.3,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,37.3,106.55,1,Yes,4568,1,0-12 Months,Medium
Male,65,No,Yes,No,No,0,Q3,No,0,12,Offer D,Yes,28.63,No,Yes,Cable,7,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,83.8,1029.75,44.58,80,343.56,1408.73,1,Yes,5565,1,0-12 Months,Medium
Male,73,No,Yes,No,No,0,Q3,No,0,53,,No,0.0,No,Yes,DSL,25,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,2854.55,20.16,0,0.0,2834.39,2,Yes,6280,1,48+ Months,Medium
Male,78,No,Yes,Yes,No,0,Q3,No,0,41,,Yes,22.56,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,5175.38,1,Yes,4726,1,24-48 Months,High
